%	V.id	R.x	R.y	R.z
1	9.219165e+02	5.874685e+02	3.448370e+02
2	9.159595e+02	5.800030e+02	2.840682e+02
2	9.171430e+02	5.774573e+02	2.844102e+02
1	9.171523e+02	5.747215e+02	2.848133e+02
1	9.125671e+02	5.816895e+02	2.637767e+02
1	9.067096e+02	5.712464e+02	2.035497e+02
2	9.034982e+02	5.746395e+02	1.784206e+02
2	9.047504e+02	5.723160e+02	1.783860e+02
2	9.030628e+02	5.697642e+02	1.784369e+02
2	8.937183e+02	5.786907e+02	1.705348e+02
1	8.935537e+02	5.840072e+02	1.690032e+02
1	8.958050e+02	5.865249e+02	1.688693e+02
1	8.992962e+02	5.885445e+02	1.663176e+02
1	8.958672e+02	5.888584e+02	1.711142e+02
1	8.928364e+02	5.778723e+02	1.710718e+02
2	8.913771e+02	5.783929e+02	1.715477e+02
2	8.912705e+02	5.748507e+02	1.733447e+02
1	9.007489e+02	5.805019e+02	1.155766e+02
1	9.107591e+02	5.859148e+02	1.192888e+02
1	9.175907e+02	5.878884e+02	1.210516e+02
1	9.217750e+02	5.890389e+02	1.188002e+02
1	9.191911e+02	5.867563e+02	1.242981e+02
1	8.979521e+02	5.801321e+02	9.609170e+01
2	8.849078e+02	5.783134e+02	4.031222e+01
2	8.837233e+02	5.775898e+02	3.827652e+01
1	8.665861e+02	5.783891e+02	-8.229911e+01
2	6.484200e+02	-5.838614e+01	-7.289678e+01
1	6.545947e+02	-5.320193e+01	-2.956469e+01
2	6.546081e+02	-5.319485e+01	-2.766368e+01
1	6.607311e+02	-5.136717e+01	3.162000e+00
2	6.605852e+02	-5.147282e+01	5.011833e+00
1	6.683549e+02	-5.049909e+01	4.076530e+01
2	6.683474e+02	-5.056879e+01	4.270655e+01
1	6.714314e+02	-5.069874e+01	5.587105e+01
1	6.729958e+02	-5.144838e+01	6.341686e+01
1	6.760483e+02	-5.147399e+01	7.347963e+01
2	6.760635e+02	-5.144550e+01	7.537209e+01
2	6.776336e+02	-5.235509e+01	8.032694e+01
1	6.914266e+02	-5.322824e+01	1.363285e+02
2	6.914464e+02	-5.323263e+01	1.381497e+02
1	7.038344e+02	-5.146914e+01	1.840848e+02
2	7.036920e+02	-5.154354e+01	1.860124e+02
2	7.083699e+02	-5.061203e+01	2.036254e+02
1	7.083558e+02	-5.051363e+01	2.064909e+02
1	7.114350e+02	-4.877886e+01	2.242656e+02
1	7.144062e+02	-4.524739e+01	2.469155e+02
2	7.144250e+02	-4.516389e+01	2.487012e+02
1	7.220924e+02	-4.255928e+01	2.870537e+02
2	7.268095e+02	-3.820097e+01	3.165401e+02
2	7.314217e+02	-3.720550e+01	3.391798e+02
1	7.329141e+02	-3.636638e+01	3.499389e+02
1	7.360819e+02	-3.284988e+01	3.750668e+02
2	7.390587e+02	-3.280764e+01	3.870181e+02
2	7.406060e+02	-3.195757e+01	3.995068e+02
1	7.421134e+02	-2.751499e+01	4.353961e+02
2	7.421214e+02	-2.578949e+01	4.422039e+02
1	7.436700e+02	-2.484098e+01	4.554798e+02
2	7.451230e+02	-2.042127e+01	4.824444e+02
1	7.467205e+02	-1.950034e+01	4.956294e+02
1	7.497193e+02	-1.414904e+01	5.257321e+02
2	7.497954e+02	-1.424665e+01	5.276837e+02
2	7.544114e+02	-1.331959e+01	5.403288e+02
1	7.590235e+02	-1.063614e+01	5.584899e+02
2	7.605941e+02	-9.776587e+00	5.628729e+02
1	7.636632e+02	-9.832470e+00	5.709487e+02
1	7.650972e+02	-8.870423e+00	5.761200e+02
2	7.897619e+02	-3.551365e+00	6.382947e+02
1	7.928030e+02	-3.523945e+00	6.465224e+02
2	7.927759e+02	-3.606996e+00	6.483345e+02
1	7.943694e+02	-4.422531e+00	6.514427e+02
2	8.066838e+02	-4.498443e+00	6.834704e+02
2	8.081458e+02	-5.307516e+00	6.910909e+02
1	8.081975e+02	-5.321202e+00	6.942043e+02
1	8.082958e+02	-3.571977e+00	7.066229e+02
1	8.097342e+02	-8.565890e-01	7.268152e+02
2	8.097743e+02	8.404600e-01	7.337941e+02
2	8.082937e+02	3.453722e+00	7.538721e+02
1	8.065679e+02	4.450777e+00	7.670910e+02
1	8.035850e+02	7.982930e+00	7.897021e+02
2	8.035814e+02	7.944607e+00	7.915980e+02
1	8.050950e+02	1.410310e+01	8.223597e+02
2	8.066568e+02	1.691014e+01	8.342916e+02
1	8.081969e+02	1.417054e+01	8.524918e+02
2	8.082088e+02	1.425620e+01	8.543667e+02
2	8.097440e+02	1.487880e+01	8.593940e+02
1	8.112800e+02	1.771842e+01	8.776156e+02
2	8.113388e+02	1.775286e+01	8.794693e+02
2	8.158779e+02	1.862564e+01	8.970934e+02
1	8.158286e+02	1.863137e+01	9.002347e+02
1	8.205326e+02	2.301912e+01	9.278943e+02
2	8.220188e+02	2.397560e+01	9.322370e+02
2	8.189329e+02	2.393011e+01	9.423363e+02
1	8.189504e+02	2.394680e+01	9.454987e+02
1	8.174385e+02	2.312586e+01	9.480307e+02
2	8.174076e+02	2.309376e+01	9.498690e+02
2	8.144209e+02	1.948255e+01	9.549303e+02
2	8.065649e+02	1.158371e+01	9.749314e+02
2	8.051497e+02	1.066569e+01	9.775034e+02
2	7.897403e+02	5.389289e+00	1.002668e+03
1	7.868324e+02	5.239606e+00	1.005859e+03
1	7.821804e+02	2.724084e+00	1.010890e+03
1	7.790226e+02	2.632388e+00	1.015910e+03
2	7.759121e+02	2.613037e+00	1.017790e+03
1	7.743891e+02	6.306913e-03	1.020867e+03
1	7.713223e+02	-1.776369e+00	1.023415e+03
2	7.682020e+02	-1.788560e+00	1.025304e+03
1	7.642203e+02	-1.139853e+00	1.028193e+03
2	7.621796e+02	-3.078056e-02	1.027759e+03
1	7.605810e+02	-8.933792e-01	1.028425e+03
1	7.574725e+02	-2.700145e+00	1.030945e+03
1	7.575190e+02	-9.337872e-01	1.028317e+03
1	7.542245e+02	-1.416653e+00	1.028649e+03
1	7.588116e+02	5.037951e+00	1.026088e+03
1	7.631183e+02	-2.070753e+00	1.031095e+03
1	7.712881e+02	-5.838794e+00	1.026090e+03
2	7.724661e+02	-1.153704e+01	1.030431e+03
1	7.807775e+02	-1.223112e+01	1.063136e+03
1	7.729147e+02	-1.681376e+01	1.028678e+03
2	7.756374e+02	2.591219e+00	1.017117e+03
1	7.757131e+02	4.563387e+00	1.019139e+03
1	7.789078e+02	2.841434e+00	1.016334e+03
1	7.790099e+02	4.431157e+00	1.018387e+03
1	7.817962e+02	2.566126e+00	1.011074e+03
1	7.789078e+02	-2.481166e+00	1.016334e+03
1	7.707192e+02	-2.649291e+01	1.035450e+03
2	7.691228e+02	-3.279002e+01	1.040155e+03
2	7.649458e+02	-5.852583e+01	1.053552e+03
2	7.621175e+02	-7.525042e+01	1.057948e+03
2	7.603525e+02	-8.772123e+01	1.063309e+03
2	7.622891e+02	-9.210483e+01	1.065392e+03
1	7.759238e+02	-9.853530e+01	1.071338e+03
1	7.776374e+02	-1.005742e+02	1.070888e+03
1	7.891827e+02	-1.131624e+02	1.063542e+03
1	7.933323e+02	-1.139377e+02	1.063084e+03
2	8.172850e+02	-1.133414e+02	1.044831e+03
2	8.187399e+02	-1.131010e+02	1.040864e+03
2	8.171284e+02	-1.135347e+02	1.035269e+03
2	8.160059e+02	-1.146831e+02	1.032423e+03
1	8.135835e+02	-1.144978e+02	1.030926e+03
2	8.112160e+02	-1.153347e+02	1.030345e+03
1	8.098019e+02	-1.149747e+02	1.030616e+03
2	7.895267e+02	-1.164024e+02	1.063012e+03
2	7.791775e+02	-1.302694e+02	1.057726e+03
2	7.775007e+02	-1.313025e+02	1.060477e+03
2	7.727750e+02	-1.362132e+02	1.057998e+03
2	7.941587e+02	-1.194373e+02	1.062517e+03
2	7.806812e+02	-1.028969e+02	1.075731e+03
1	7.819320e+02	-1.034759e+02	1.075889e+03
1	7.816572e+02	-9.683869e+01	1.079287e+03
2	7.857521e+02	-9.645355e+01	1.080491e+03
2	7.866874e+02	-9.578095e+01	1.083089e+03
1	7.872456e+02	-9.552611e+01	1.086315e+03
2	7.882812e+02	-9.303628e+01	1.088172e+03
1	7.882053e+02	-9.315995e+01	1.091256e+03
1	7.866348e+02	-9.253554e+01	1.093635e+03
1	7.862957e+02	-9.004606e+01	1.096770e+03
2	7.899717e+02	-9.041601e+01	1.088097e+03
1	7.901674e+02	-8.853266e+01	1.088463e+03
2	7.884740e+02	-9.843576e+01	1.078281e+03
1	7.613497e+02	-9.334654e+01	1.066083e+03
2	7.608170e+02	-9.475974e+01	1.065968e+03
1	7.588542e+02	-9.759852e+01	1.064112e+03
2	7.571906e+02	-9.828597e+01	1.063421e+03
1	7.513259e+02	-9.669560e+01	1.058600e+03
1	7.486571e+02	-9.774355e+01	1.056029e+03
1	7.565278e+02	-9.815074e+01	1.063674e+03
1	7.573457e+02	-9.998685e+01	1.064071e+03
2	7.563370e+02	-1.005309e+02	1.063112e+03
2	7.498521e+02	-1.068869e+02	1.062394e+03
1	7.472270e+02	-1.082263e+02	1.063299e+03
2	7.575084e+02	-8.775314e+01	1.062989e+03
1	7.572452e+02	-8.977062e+01	1.063583e+03
2	7.558569e+02	-9.041485e+01	1.063021e+03
1	7.542837e+02	-9.019436e+01	1.063313e+03
2	7.510753e+02	-8.771364e+01	1.062595e+03
1	7.508734e+02	-8.808817e+01	1.061341e+03
1	7.500936e+02	-8.753100e+01	1.063195e+03
1	7.559992e+02	-9.625357e+01	1.061145e+03
1	7.683402e+02	-3.237511e+01	1.041296e+03
2	7.651875e+02	-1.066753e-01	1.017712e+03
1	7.620298e+02	-2.965358e-02	1.015870e+03
2	7.790333e+02	4.477452e+00	1.010321e+03
2	7.616454e+02	7.196884e+00	1.010204e+03
1	7.592115e+02	5.710440e+00	1.006465e+03
2	7.563314e+02	2.318838e+00	1.000220e+03
1	7.607181e+02	8.136352e+00	1.010090e+03
1	7.597631e+02	1.144798e+01	1.013216e+03
2	7.805901e+02	1.059885e+01	1.007473e+03
1	7.823272e+02	1.306086e+01	1.005588e+03
2	7.848766e+02	1.317649e+01	1.002589e+03
1	7.860905e+02	1.613711e+01	1.011046e+03
1	7.838346e+02	1.948356e+01	1.013106e+03
1	7.763842e+02	2.350000e+01	1.015698e+03
1	7.726712e+02	2.336990e+01	1.010418e+03
1	7.745067e+02	2.125079e+01	1.005864e+03
2	7.667026e+02	3.307993e+01	1.025052e+03
1	7.632207e+02	3.427342e+01	1.026535e+03
2	7.928712e+02	3.404153e+00	1.004872e+03
1	7.938466e+02	3.198173e+00	1.005507e+03
1	8.065730e+02	9.714576e+00	9.779600e+02
1	8.077583e+02	1.071611e+01	9.756214e+02
2	8.081701e+02	8.827470e+00	9.749628e+02
1	8.078774e+02	5.477142e+00	9.754624e+02
2	8.173612e+02	2.303745e+01	9.499880e+02
1	8.187109e+02	2.574395e+01	9.472739e+02
1	8.178061e+02	2.468631e+01	9.530599e+02
2	8.190227e+02	2.764173e+01	9.550773e+02
2	8.188930e+02	2.935724e+01	9.574353e+02
1	8.199484e+02	2.854819e+01	9.579977e+02
1	8.142175e+02	3.555519e+01	9.632509e+02
2	8.173429e+02	2.484241e+01	9.549083e+02
2	8.167438e+02	2.136516e+01	9.574326e+02
2	8.189785e+02	1.864808e+01	9.574414e+02
1	8.173954e+02	1.785470e+01	9.580504e+02
1	8.171432e+02	2.616087e+01	9.553824e+02
1	8.258717e+02	3.259387e+01	9.529269e+02
1	8.346221e+02	4.147209e+01	9.684912e+02
1	8.346749e+02	5.003986e+01	9.751755e+02
1	8.380608e+02	5.217155e+01	9.782804e+02
2	8.390772e+02	5.692418e+01	9.849033e+02
1	8.407192e+02	5.571778e+01	9.864631e+02
2	8.436033e+02	5.783639e+01	9.900869e+02
1	8.451060e+02	5.646105e+01	9.934904e+02
2	8.448192e+02	5.682521e+01	9.954368e+02
2	8.449404e+02	6.003855e+01	9.901489e+02
1	8.459319e+02	6.131496e+01	9.908185e+02
1	8.498763e+02	4.582258e+01	9.854750e+02
1	8.524952e+02	4.242630e+01	9.880117e+02
2	8.542940e+02	4.258080e+01	9.875893e+02
1	8.393018e+02	5.850262e+01	9.854944e+02
2	8.374589e+02	5.953608e+01	9.850896e+02
2	8.368238e+02	6.119943e+01	9.877228e+02
1	8.353677e+02	6.416795e+01	9.908082e+02
1	8.435844e+02	5.201479e+01	9.776339e+02
2	8.332136e+02	5.199638e+01	9.752250e+02
2	8.290862e+02	5.333423e+01	9.772329e+02
1	8.281896e+02	5.234573e+01	9.782494e+02
1	8.210733e+02	4.208469e+01	9.804426e+02
2	8.223078e+02	3.933604e+01	9.828629e+02
2	8.193806e+02	3.790044e+01	9.846062e+02
1	8.144040e+02	3.902073e+01	9.882205e+02
2	8.280098e+02	5.228829e+01	9.801774e+02
2	8.265473e+02	5.878119e+01	9.782210e+02
1	8.266064e+02	6.199321e+01	9.723715e+02
2	8.396319e+02	3.914561e+01	9.701056e+02
1	8.396036e+02	3.747650e+01	9.702506e+02
1	8.403465e+02	3.932121e+01	9.706675e+02
2	8.284687e+02	4.035547e+01	9.471781e+02
1	8.310101e+02	5.055017e+01	9.397980e+02
2	8.187017e+02	2.382641e+01	9.417285e+02
2	8.224047e+02	2.417463e+01	9.322545e+02
1	8.265621e+02	2.121737e+01	9.404579e+02
2	8.268456e+02	2.073948e+01	9.423297e+02
2	8.283193e+02	1.861293e+01	9.419677e+02
1	8.278325e+02	1.747462e+01	9.430595e+02
2	8.327659e+02	2.465148e+01	9.443019e+02
1	8.337721e+02	2.560662e+01	9.486095e+02
1	8.323989e+02	2.589451e+01	9.504675e+02
2	8.328820e+02	2.672087e+01	9.522846e+02
2	8.374515e+02	2.923993e+01	9.526280e+02
1	8.294315e+02	2.529720e+01	9.526694e+02
1	8.329232e+02	2.491691e+01	9.435271e+02
2	8.263984e+02	2.696076e+01	9.317039e+02
2	8.293319e+02	2.824415e+01	9.294508e+02
1	8.313491e+02	3.097620e+01	9.280353e+02
1	8.320444e+02	3.192200e+01	9.257223e+02
1	8.354096e+02	3.555014e+01	9.231553e+02
2	8.361980e+02	3.763559e+01	9.221000e+02
1	8.357611e+02	4.074046e+01	9.227775e+02
1	8.346647e+02	4.291540e+01	9.232358e+02
1	8.294432e+02	4.607772e+01	9.232146e+02
2	8.266593e+02	5.217279e+01	9.248065e+02
1	8.254210e+02	5.357106e+01	9.230952e+02
2	8.233867e+02	5.321838e+01	9.223926e+02
1	8.263661e+02	5.266223e+01	9.256592e+02
1	8.370112e+02	4.288147e+01	9.232911e+02
1	8.393115e+02	5.177342e+01	9.229151e+02
2	8.423000e+02	5.734841e+01	9.251106e+02
1	8.432284e+02	5.811929e+01	9.273087e+02
1	8.387320e+02	3.902040e+01	9.185787e+02
1	8.455465e+02	4.026006e+01	9.127497e+02
2	8.467015e+02	3.998623e+01	9.122575e+02
1	8.495532e+02	4.107429e+01	9.082948e+02
2	8.523077e+02	4.041573e+01	9.068840e+02
2	8.543284e+02	4.243577e+01	9.023872e+02
2	8.575252e+02	4.212998e+01	9.021902e+02
2	8.602688e+02	4.465274e+01	8.995347e+02
1	8.623706e+02	4.471742e+01	9.003721e+02
1	8.639202e+02	4.754333e+01	9.003547e+02
2	8.646678e+02	4.727815e+01	8.991355e+02
1	8.667728e+02	4.830479e+01	9.001116e+02
1	8.685981e+02	4.890334e+01	9.024580e+02
1	8.648890e+02	4.777351e+01	8.974843e+02
1	8.524044e+02	4.458147e+01	8.955378e+02
1	8.487379e+02	4.480403e+01	8.880349e+02
1	8.548220e+02	3.885441e+01	9.077683e+02
1	8.559860e+02	3.706450e+01	9.074725e+02
1	8.571592e+02	3.412867e+01	9.084411e+02
1	8.573667e+02	3.726503e+01	9.103235e+02
1	8.404189e+02	4.561963e+01	8.999705e+02
2	8.403968e+02	4.532276e+01	8.971038e+02
2	8.375358e+02	3.983597e+01	9.171227e+02
1	8.342564e+02	4.003930e+01	9.153053e+02
2	8.374581e+02	3.421876e+01	9.216444e+02
2	8.390461e+02	3.395782e+01	9.197770e+02
2	8.309116e+02	2.948348e+01	9.220821e+02
2	8.282729e+02	2.784246e+01	9.347859e+02
1	8.277676e+02	2.930675e+01	9.360707e+02
1	8.279331e+02	3.088376e+01	9.380757e+02
2	8.244844e+02	3.435051e+01	9.423433e+02
1	8.271521e+02	3.534818e+01	9.431960e+02
1	8.299765e+02	2.631157e+01	9.352499e+02
1	8.317649e+02	2.592602e+01	9.380131e+02
2	8.157794e+02	2.095077e+01	9.295538e+02
2	8.128862e+02	1.983020e+01	9.300776e+02
1	8.127119e+02	1.864892e+01	9.305759e+02
1	8.158893e+02	1.837304e+01	9.001484e+02
2	8.156898e+02	1.505118e+01	8.995860e+02
1	8.206000e+02	1.226040e+01	8.980165e+02
2	8.160956e+02	1.847830e+01	8.969735e+02
1	8.172713e+02	1.800834e+01	8.973685e+02
2	8.111326e+02	1.779095e+01	8.794247e+02
1	8.093829e+02	1.849309e+01	8.797347e+02
1	8.068711e+02	2.219150e+01	8.822363e+02
1	8.082014e+02	2.661861e+01	8.801527e+02
2	8.125155e+02	1.452478e+01	8.593141e+02
1	8.150363e+02	1.555345e+01	8.602043e+02
2	8.161048e+02	1.508902e+01	8.592588e+02
1	8.190955e+02	1.519810e+01	8.577107e+02
2	8.071208e+02	1.176636e+01	8.548552e+02
1	8.049792e+02	1.051048e+01	8.550382e+02
1	8.011150e+02	9.635285e+00	8.572058e+02
2	8.005842e+02	8.051578e+00	8.568665e+02
1	7.993633e+02	7.440163e+00	8.581529e+02
2	7.986416e+02	6.956806e+00	8.597592e+02
1	7.973011e+02	7.673114e+00	8.603773e+02
1	7.969319e+02	1.117649e+01	8.621079e+02
2	7.972873e+02	1.161824e+01	8.645455e+02
1	7.989374e+02	5.333261e+00	8.600908e+02
1	7.972335e+02	3.837699e+00	8.580567e+02
2	7.927563e+02	1.518691e+00	8.596088e+02
1	7.877009e+02	4.630161e+00	8.575398e+02
1	7.930183e+02	3.447753e-01	8.600418e+02
2	7.978941e+02	2.221578e+00	8.572554e+02
1	8.004057e+02	7.345637e+00	8.554522e+02
1	8.005324e+02	2.600889e+00	8.550505e+02
2	8.007756e+02	1.142839e+00	8.538920e+02
2	7.990963e+02	1.188576e+01	8.599141e+02
2	7.990768e+02	1.598767e+01	8.619440e+02
2	8.050348e+02	8.791175e+00	8.545153e+02
1	8.049175e+02	5.618585e+00	8.547276e+02
1	8.080158e+02	1.118859e+01	8.549428e+02
2	8.084565e+02	8.409985e+00	8.544298e+02
2	8.051559e+02	4.864584e-01	8.563825e+02
1	8.035008e+02	-3.137862e+00	8.556928e+02
1	8.008843e+02	-3.822263e+00	8.521449e+02
1	8.094462e+02	7.898084e+00	8.544806e+02
1	8.105462e+02	1.077572e+01	8.550341e+02
2	8.063193e+02	1.738979e+01	8.339692e+02
1	8.066747e+02	1.868368e+01	8.348630e+02
1	8.080888e+02	2.141814e+01	8.350593e+02
1	8.127191e+02	2.567177e+01	8.372765e+02
2	8.138124e+02	2.662607e+01	8.371803e+02
2	8.144089e+02	3.017980e+01	8.343272e+02
2	8.189157e+02	3.469935e+01	8.321395e+02
2	8.220225e+02	4.878953e+01	8.342869e+02
2	8.172171e+02	5.365764e+01	8.371463e+02
1	8.100646e+02	3.260861e+01	8.331308e+02
2	8.198589e+02	2.997795e+01	8.442669e+02
1	8.207186e+02	3.183469e+01	8.450218e+02
1	8.138344e+02	2.643384e+01	8.395334e+02
1	8.125445e+02	2.761323e+01	8.432032e+02
1	8.248602e+02	2.928020e+01	8.442688e+02
1	8.067521e+02	2.677440e+01	8.327510e+02
1	8.010311e+02	3.511154e+01	8.302657e+02
1	7.967666e+02	3.672231e+01	8.270915e+02
1	7.941345e+02	3.643490e+01	8.274304e+02
2	7.990466e+02	2.311811e+01	8.391301e+02
1	8.018413e+02	3.085966e+01	8.524292e+02
2	8.020991e+02	3.193447e+01	8.521330e+02
1	7.987915e+02	3.496674e+01	8.630941e+02
1	8.033173e+02	3.315448e+01	8.519740e+02
2	8.021397e+02	2.979689e+01	8.537735e+02
2	8.022005e+02	2.674505e+01	8.570250e+02
1	7.939922e+02	2.038714e+01	8.367432e+02
1	7.928437e+02	2.121867e+01	8.352427e+02
2	7.896833e+02	1.955956e+01	8.343303e+02
1	7.928747e+02	1.784999e+01	8.368334e+02
1	7.892963e+02	1.601356e+01	8.349642e+02
2	8.035431e+02	1.838818e+01	8.319146e+02
1	8.037262e+02	1.880432e+01	8.298035e+02
2	8.008869e+02	1.825414e+01	8.315342e+02
1	7.951234e+02	1.597261e+01	8.297375e+02
1	8.035061e+02	7.007661e+00	7.920805e+02
1	8.001139e+02	6.231876e+00	7.921782e+02
2	7.943089e+02	8.609169e+00	7.962270e+02
1	7.912005e+02	9.744428e+00	7.975415e+02
1	8.033742e+02	8.380710e+00	7.897095e+02
1	8.017435e+02	1.034691e+01	7.902615e+02
1	8.066370e+02	4.361861e+00	7.673182e+02
2	8.099301e+02	5.670432e-01	7.343845e+02
2	8.147258e+02	5.234638e+00	7.308689e+02
2	8.147449e+02	8.678817e+00	7.333097e+02
1	8.144165e+02	1.067481e+01	7.344564e+02
2	8.108960e+02	2.009918e-01	7.357502e+02
2	8.126807e+02	-4.568353e-01	7.386586e+02
1	8.142969e+02	-3.899380e-01	7.398219e+02
1	8.161253e+02	-1.212115e+01	7.268745e+02
2	8.096217e+02	-1.265103e+01	6.959464e+02
2	8.097780e+02	-9.615269e+00	6.833583e+02
1	8.099362e+02	-9.654133e+00	6.823833e+02
2	8.143153e+02	-2.309677e+01	7.036029e+02
1	8.139252e+02	-2.657945e+01	7.038064e+02
2	8.160656e+02	-2.905550e+01	7.056171e+02
2	8.172638e+02	-3.176758e+01	7.059610e+02
1	8.186514e+02	-3.295247e+01	7.074341e+02
2	8.190082e+02	-3.297302e+01	7.086096e+02
1	8.189828e+02	-3.382753e+01	7.090528e+02
2	8.080968e+02	-5.432618e+00	6.908044e+02
2	8.113087e+02	-6.839484e+00	6.934922e+02
1	8.165968e+02	-8.285365e+00	6.994872e+02
2	8.131296e+02	-1.016427e+01	6.932861e+02
1	8.139133e+02	-1.118453e+01	6.937824e+02
1	8.098230e+02	-7.997427e+00	6.883623e+02
1	8.119284e+02	-1.373713e+01	6.864877e+02
2	8.161707e+02	-1.270464e+01	6.812398e+02
1	8.159320e+02	-1.356900e+01	6.783646e+02
1	8.116467e+02	-1.125327e+01	6.737532e+02
1	8.171753e+02	-1.260426e+01	6.818013e+02
2	8.068441e+02	-3.747090e+00	6.836745e+02
2	8.159252e+02	-3.307621e+00	6.808338e+02
1	8.251438e+02	2.640171e+00	6.791520e+02
1	8.297031e+02	7.093201e+00	6.766183e+02
2	8.327465e+02	1.424362e+01	6.734812e+02
1	8.404458e+02	2.233863e+01	6.716836e+02
2	8.450061e+02	2.486486e+01	6.731995e+02
1	8.481584e+02	2.676776e+01	6.740961e+02
1	8.420973e+02	2.460087e+01	6.716609e+02
2	8.421484e+02	2.643901e+01	6.708717e+02
1	8.418008e+02	2.999402e+01	6.715710e+02
1	8.277531e+02	1.386769e+00	6.814405e+02
1	8.165011e+02	-4.558809e+00	6.811422e+02
1	8.066638e+02	-2.643449e+00	6.841810e+02
2	7.899605e+02	-3.378222e+00	6.382321e+02
1	7.909032e+02	-2.174743e+00	6.387326e+02
2	7.915862e+02	-1.243410e+00	6.382324e+02
1	7.914614e+02	-8.214008e-01	6.363508e+02
2	7.917288e+02	2.589178e+00	6.357789e+02
1	7.892702e+02	5.358797e+00	6.343476e+02
2	7.843096e+02	1.057248e+01	6.356372e+02
2	7.606795e+02	-9.535983e+00	5.628251e+02
1	7.604380e+02	-8.177681e+00	5.634602e+02
2	7.591123e+02	-7.332712e+00	5.627311e+02
2	7.544240e+02	-1.330766e+01	5.403156e+02
2	7.495823e+02	-1.399548e+01	5.277589e+02
1	7.465371e+02	-1.659162e+01	5.279672e+02
1	7.434279e+02	-1.798327e+01	5.301159e+02
1	7.421909e+02	-2.044653e+01	5.309276e+02
2	7.392739e+02	-2.046352e+01	5.327613e+02
2	7.361745e+02	-2.070483e+01	5.326486e+02
1	7.359150e+02	-2.019134e+01	5.308799e+02
2	7.338709e+02	-2.160287e+01	5.303242e+02
1	7.390534e+02	-1.864314e+01	5.384042e+02
2	7.425139e+02	-2.565200e+01	5.330341e+02
2	7.397694e+02	-2.918193e+01	5.303801e+02
2	7.436334e+02	-2.675402e+01	5.353050e+02
2	7.453619e+02	-1.869742e+01	5.249699e+02
1	7.479846e+02	-1.268150e+01	5.287845e+02
1	7.467505e+02	-1.071415e+01	5.283760e+02
2	7.451955e+02	-8.111140e+00	5.301014e+02
2	7.453615e+02	-4.398900e+00	5.325538e+02
2	7.480190e+02	-2.817197e+00	5.351210e+02
1	7.477554e+02	-1.144740e+00	5.363887e+02
1	7.469730e+02	-2.398108e-01	5.380492e+02
1	7.449512e+02	2.559003e+00	5.383857e+02
2	7.501384e+02	2.182289e+00	5.380326e+02
1	7.513113e+02	3.334867e+00	5.385810e+02
2	7.503876e+02	5.466794e+00	5.398764e+02
1	7.504581e+02	-3.672738e+00	5.354059e+02
1	7.545442e+02	-2.171435e+00	5.381287e+02
1	7.420439e+02	-2.431120e+00	5.331634e+02
2	7.407121e+02	-1.135479e+00	5.325287e+02
1	7.401470e+02	-5.367340e-01	5.329790e+02
1	7.441307e+02	-7.492636e+00	5.308237e+02
2	7.421148e+02	-8.008364e+00	5.302459e+02
2	7.392642e+02	-6.489859e+00	5.273856e+02
1	7.385136e+02	-6.196291e+00	5.255765e+02
2	7.373303e+02	-5.556649e+00	5.253769e+02
2	7.360360e+02	-4.386388e+00	5.226563e+02
1	7.362857e+02	-4.264492e+00	5.205070e+02
1	7.418636e+02	-7.944467e+00	5.232820e+02
1	7.471527e+02	-1.974724e+01	4.958529e+02
1	7.447566e+02	-2.202406e+01	4.962849e+02
2	7.435275e+02	-1.773272e+01	4.825674e+02
1	7.420699e+02	-1.862983e+01	4.830100e+02
1	7.448878e+02	-2.697531e+01	4.552351e+02
2	7.424034e+02	-2.506517e+01	4.421617e+02
2	7.391530e+02	-2.547624e+01	4.422593e+02
1	7.369892e+02	-2.621429e+01	4.427173e+02
1	7.425603e+02	-2.400751e+01	4.428440e+02
2	7.450467e+02	-3.390307e+01	3.997320e+02
2	7.464299e+02	-3.540249e+01	3.976718e+02
2	7.392201e+02	-3.256748e+01	3.867694e+02
1	7.393366e+02	-3.389651e+01	3.877728e+02
2	7.411561e+02	-3.506075e+01	3.870816e+02
1	7.430214e+02	-3.568373e+01	3.850083e+02
1	7.385380e+02	-3.646774e+01	3.895115e+02
1	7.406395e+02	-3.722460e+01	3.924990e+02
2	7.410877e+02	-3.856164e+01	3.922898e+02
1	7.418633e+02	-3.953148e+01	3.929939e+02
1	7.421566e+02	-3.280970e+01	3.851099e+02
2	7.432819e+02	-3.167894e+01	3.846333e+02
2	7.453095e+02	-3.149866e+01	3.824184e+02
1	7.359966e+02	-3.280072e+01	3.750888e+02
1	7.375891e+02	-3.043791e+01	3.747528e+02
1	7.281068e+02	-2.683538e+01	3.775650e+02
2	7.064894e+02	-1.596596e+01	3.746764e+02
2	6.929330e+02	-1.181995e+01	3.769923e+02
2	6.896984e+02	-7.343098e+00	3.791566e+02
2	6.839379e+02	-1.677798e+01	3.871247e+02
1	6.706113e+02	-1.448742e+01	3.949981e+02
1	6.670295e+02	-1.413628e+01	3.951318e+02
1	6.696788e+02	-1.061178e+01	3.984400e+02
2	6.853062e+02	-1.922008e+01	3.875765e+02
1	6.894367e+02	-4.031020e+00	3.802184e+02
2	6.896416e+02	-2.799176e+00	3.792425e+02
1	6.908661e+02	-1.390722e+00	3.796520e+02
2	6.896416e+02	2.523424e+00	3.792425e+02
